in s,C1 in V
6.145965E+01,2.41553E-01
6.146013E+01,2.22607E-01
6.146061E+01,2.41553E-01
6.146109E+01,2.41553E-01
6.146157E+01,2.41553E-01
6.146205E+01,2.51025E-01
6.146253E+01,2.60498E-01
6.146301E+01,2.13135E-01
6.146349E+01,2.41553E-01
6.146397E+01,2.32080E-01
6.146445E+01,2.13135E-01
6.146493E+01,2.32080E-01
6.146541E+01,2.13135E-01
6.146589E+01,2.13135E-01
6.146637E+01,2.32080E-01
6.146685E+01,2.13135E-01
6.146733E+01,2.41553E-01
6.146781E+01,2.51025E-01
6.146829E+01,2.41553E-01
6.146877E+01,2.51025E-01
6.146925E+01,2.60498E-01
6.146973E+01,2.51025E-01
6.147021E+01,2.60498E-01
6.147069E+01,2.13135E-01
6.147117E+01,2.69971E-01
6.147165E+01,2.60498E-01
6.147213E+01,2.41553E-01
6.147261E+01,2.41553E-01
6.147309E+01,2.51025E-01
6.147357E+01,2.41553E-01
6.147405E+01,2.51025E-01
6.147453E+01,2.41553E-01
6.147501E+01,2.51025E-01
6.147549E+01,2.32080E-01
6.147597E+01,2.51025E-01
6.147645E+01,2.41553E-01
6.147693E+01,2.51025E-01
6.147741E+01,2.32080E-01
6.147789E+01,2.41553E-01
6.147837E+01,2.13135E-01
6.147885E+01,2.22607E-01
6.147933E+01,2.32080E-01
6.147981E+01,2.13135E-01
6.148029E+01,2.51025E-01
6.148077E+01,2.51025E-01
6.148125E+01,2.41553E-01
6.148173E+01,2.60498E-01
6.148221E+01,2.41553E-01
6.148269E+01,2.41553E-01
6.148317E+01,2.41553E-01
6.148365E+01,2.51025E-01
6.148413E+01,2.60498E-01
6.148461E+01,2.41553E-01
6.148509E+01,2.69971E-01
6.148557E+01,2.22607E-01
6.148605E+01,2.22607E-01
6.148653E+01,2.41553E-01
6.148701E+01,2.32080E-01
6.148749E+01,2.69971E-01
6.148797E+01,2.22607E-01
6.148845E+01,2.60498E-01
6.148893E+01,2.41553E-01
6.148941E+01,2.41553E-01
6.148989E+01,2.32080E-01
6.149037E+01,2.41553E-01
6.149085E+01,2.51025E-01
6.149133E+01,2.41553E-01
6.149181E+01,2.41553E-01
6.149229E+01,2.60498E-01
6.149277E+01,2.69971E-01
6.149325E+01,2.60498E-01
6.149373E+01,2.51025E-01
6.149421E+01,2.32080E-01
6.149469E+01,2.41553E-01
6.149517E+01,2.41553E-01
6.149565E+01,2.41553E-01
6.149613E+01,2.51025E-01
6.149661E+01,2.51025E-01
6.149709E+01,2.60498E-01
6.149757E+01,2.22607E-01
6.149805E+01,2.51025E-01
6.149853E+01,2.32080E-01
6.149901E+01,2.60498E-01
6.149949E+01,2.22607E-01
6.149997E+01,2.41553E-01
6.150045E+01,2.41553E-01
6.150093E+01,2.60498E-01
6.150141E+01,2.51025E-01
6.150189E+01,2.51025E-01
6.150237E+01,2.51025E-01
6.150285E+01,2.51025E-01
6.150333E+01,2.60498E-01
6.150381E+01,2.51025E-01
6.150429E+01,2.69971E-01
6.150477E+01,2.60498E-01
6.150525E+01,2.51025E-01
6.150573E+01,2.41553E-01
6.150621E+01,2.32080E-01
6.150669E+01,2.22607E-01
6.150717E+01,2.22607E-01
6.150765E+01,2.32080E-01
6.150813E+01,2.41553E-01
6.150861E+01,2.41553E-01
6.150909E+01,2.69971E-01
6.150957E+01,2.51025E-01
6.151005E+01,2.79443E-01
6.151053E+01,2.32080E-01
6.151101E+01,2.41553E-01
6.151149E+01,2.32080E-01
6.151197E+01,2.60498E-01
6.151245E+01,2.32080E-01
6.151293E+01,2.41553E-01
6.151341E+01,2.41553E-01
6.151389E+01,2.32080E-01
6.151437E+01,2.41553E-01
6.151485E+01,2.60498E-01
6.151533E+01,2.41553E-01
6.151581E+01,2.22607E-01
6.151629E+01,2.41553E-01
6.151677E+01,2.32080E-01
6.151725E+01,2.41553E-01
6.151773E+01,2.41553E-01
6.151821E+01,2.60498E-01
6.151869E+01,2.79443E-01
6.151917E+01,2.13135E-01
6.151965E+01,2.41553E-01
6.152013E+01,2.51025E-01
6.152061E+01,2.41553E-01
6.152109E+01,2.41553E-01
6.152157E+01,2.51025E-01
6.152205E+01,2.41553E-01
6.152253E+01,2.41553E-01
6.152301E+01,2.32080E-01
6.152349E+01,2.41553E-01
6.152397E+01,2.41553E-01
6.152445E+01,2.60498E-01
6.152493E+01,2.41553E-01
6.152541E+01,2.69971E-01
6.152589E+01,2.51025E-01
6.152637E+01,2.60498E-01
6.152685E+01,2.41553E-01
6.152733E+01,2.13135E-01
6.152781E+01,2.32080E-01
6.152829E+01,2.41553E-01
6.152877E+01,2.51025E-01
6.152925E+01,2.69971E-01
6.152973E+01,2.41553E-01
6.153021E+01,2.41553E-01
6.153069E+01,2.41553E-01
6.153117E+01,2.32080E-01
6.153165E+01,2.41553E-01
6.153213E+01,2.41553E-01
6.153261E+01,2.60498E-01
6.153309E+01,2.13135E-01
6.153357E+01,2.41553E-01
6.153405E+01,2.51025E-01
6.153453E+01,2.51025E-01
6.153501E+01,2.51025E-01
6.153549E+01,1.94189E-01
6.153597E+01,2.41553E-01
6.153645E+01,2.51025E-01
6.153693E+01,2.41553E-01
6.153741E+01,2.51025E-01
6.153789E+01,2.60498E-01
6.153837E+01,2.41553E-01
6.153885E+01,2.41553E-01
6.153933E+01,2.41553E-01
6.153981E+01,2.13135E-01
6.154029E+01,2.32080E-01
6.154077E+01,2.41553E-01
6.154125E+01,2.32080E-01
6.154173E+01,2.41553E-01
6.154221E+01,2.41553E-01
6.154269E+01,2.41553E-01
6.154317E+01,2.69971E-01
6.154365E+01,2.22607E-01
6.154413E+01,2.41553E-01
6.154461E+01,2.51025E-01
6.154509E+01,2.51025E-01
6.154557E+01,2.60498E-01
6.154605E+01,2.41553E-01
6.154653E+01,2.41553E-01
6.154701E+01,2.22607E-01
6.154749E+01,2.41553E-01
6.154797E+01,2.60498E-01
6.154845E+01,2.13135E-01
6.154893E+01,2.51025E-01
6.154941E+01,2.60498E-01
6.154989E+01,2.41553E-01
6.155037E+01,2.41553E-01
6.155085E+01,2.41553E-01
6.155133E+01,2.41553E-01
6.155181E+01,2.51025E-01
6.155229E+01,2.41553E-01
6.155277E+01,2.51025E-01
6.155325E+01,2.60498E-01
6.155373E+01,2.41553E-01
6.155421E+01,2.13135E-01
6.155469E+01,2.03662E-01
6.155517E+01,2.32080E-01
6.155565E+01,2.13135E-01
6.155613E+01,2.13135E-01
6.155661E+01,2.60498E-01
6.155709E+01,2.69971E-01
6.155757E+01,2.51025E-01
6.155805E+01,2.13135E-01
6.155853E+01,2.13135E-01
6.155901E+01,2.41553E-01
6.155949E+01,2.41553E-01
6.155997E+01,2.51025E-01
6.156045E+01,2.41553E-01
6.156093E+01,2.32080E-01
6.156141E+01,2.41553E-01
6.156189E+01,2.51025E-01
6.156237E+01,2.22607E-01
6.156285E+01,2.32080E-01
6.156333E+01,2.69971E-01
6.156381E+01,2.41553E-01
6.156429E+01,2.22607E-01
6.156477E+01,2.41553E-01
6.156525E+01,2.41553E-01
6.156573E+01,2.51025E-01
6.156621E+01,2.32080E-01
6.156669E+01,2.51025E-01
6.156717E+01,2.41553E-01
6.156765E+01,2.51025E-01
6.156813E+01,2.32080E-01
6.156861E+01,2.41553E-01
6.156909E+01,2.22607E-01
6.156957E+01,2.22607E-01
6.157005E+01,2.51025E-01
6.157053E+01,2.51025E-01
6.157101E+01,2.69971E-01
6.157149E+01,2.51025E-01
6.157197E+01,2.41553E-01
6.157245E+01,2.51025E-01
6.157293E+01,2.51025E-01
6.157341E+01,2.32080E-01
6.157389E+01,2.41553E-01
6.157437E+01,2.41553E-01
6.157485E+01,2.41553E-01
6.157533E+01,2.41553E-01
6.157581E+01,2.41553E-01
6.157629E+01,2.60498E-01
6.157677E+01,2.41553E-01
6.157725E+01,2.41553E-01
6.157773E+01,2.41553E-01
6.157821E+01,2.41553E-01
6.157869E+01,2.32080E-01
6.157917E+01,2.41553E-01
6.157965E+01,2.32080E-01
6.158013E+01,2.51025E-01
6.158061E+01,2.60498E-01
6.158109E+01,2.60498E-01
6.158157E+01,2.60498E-01
6.158205E+01,2.32080E-01
6.158253E+01,2.41553E-01
6.158301E+01,2.41553E-01
6.158349E+01,2.41553E-01
6.158397E+01,2.41553E-01
6.158445E+01,2.60498E-01
6.158493E+01,2.51025E-01
6.158541E+01,2.41553E-01
6.158589E+01,2.22607E-01
6.158637E+01,2.51025E-01
6.158685E+01,2.51025E-01
6.158733E+01,1.94189E-01
6.158781E+01,2.69971E-01
6.158829E+01,2.69971E-01
6.158877E+01,2.41553E-01
6.158925E+01,2.41553E-01
6.158973E+01,2.60498E-01
6.159021E+01,2.51025E-01
6.159069E+01,2.32080E-01
6.159117E+01,2.41553E-01
6.159165E+01,2.03662E-01
6.159213E+01,2.32080E-01
6.159261E+01,2.51025E-01
6.159309E+01,2.41553E-01
6.159357E+01,2.41553E-01
6.159405E+01,2.60498E-01
6.159453E+01,2.60498E-01
6.159501E+01,2.41553E-01
6.159549E+01,2.41553E-01
6.159597E+01,2.51025E-01
6.159645E+01,2.32080E-01
6.159693E+01,2.69971E-01
6.159741E+01,2.41553E-01
6.159789E+01,2.32080E-01
6.159837E+01,2.32080E-01
6.159885E+01,2.41553E-01
6.159933E+01,2.60498E-01
6.159981E+01,2.41553E-01
6.160029E+01,2.13135E-01
6.160077E+01,2.22607E-01
6.160125E+01,2.13135E-01
6.160173E+01,2.32080E-01
6.160221E+01,2.60498E-01
6.160269E+01,2.13135E-01
6.160317E+01,2.32080E-01
6.160365E+01,2.41553E-01
6.160413E+01,2.41553E-01
6.160461E+01,2.51025E-01
6.160509E+01,2.51025E-01
6.160557E+01,2.51025E-01
6.160605E+01,2.69971E-01
6.160653E+01,2.13135E-01
6.160701E+01,2.69971E-01
6.160749E+01,2.41553E-01
6.160797E+01,2.69971E-01
6.160845E+01,2.69971E-01
6.160893E+01,2.22607E-01
6.160941E+01,2.60498E-01
6.160989E+01,2.60498E-01
6.161037E+01,2.60498E-01
6.161085E+01,2.32080E-01
6.161133E+01,2.22607E-01
6.161181E+01,2.51025E-01
6.161229E+01,2.41553E-01
6.161277E+01,2.13135E-01
6.161325E+01,2.51025E-01
6.161373E+01,2.41553E-01
6.161421E+01,2.32080E-01
6.161469E+01,2.41553E-01
6.161517E+01,2.60498E-01
6.161565E+01,2.41553E-01
6.161613E+01,2.41553E-01
6.161661E+01,2.41553E-01
6.161709E+01,2.41553E-01
6.161757E+01,2.32080E-01
6.161805E+01,2.22607E-01
6.161853E+01,2.41553E-01
6.161901E+01,2.22607E-01
6.161949E+01,2.60498E-01
6.161997E+01,2.51025E-01
6.162045E+01,2.41553E-01
6.162093E+01,2.32080E-01
6.162141E+01,2.32080E-01
6.162189E+01,2.13135E-01
6.162237E+01,2.41553E-01
6.162285E+01,2.60498E-01
6.162333E+01,2.41553E-01
6.162381E+01,2.32080E-01
6.162429E+01,2.41553E-01
6.162477E+01,2.32080E-01
6.162525E+01,2.60498E-01
6.162573E+01,2.51025E-01
6.162621E+01,2.41553E-01
6.162669E+01,2.41553E-01
6.162717E+01,2.13135E-01
6.162765E+01,2.51025E-01
6.162813E+01,2.51025E-01
6.162861E+01,2.41553E-01
6.162909E+01,2.69971E-01
6.162957E+01,2.41553E-01
6.163005E+01,2.60498E-01
6.163053E+01,2.41553E-01
6.163101E+01,2.41553E-01
6.163149E+01,2.41553E-01
6.163197E+01,2.41553E-01
6.163245E+01,2.41553E-01
6.163293E+01,2.41553E-01
6.163341E+01,2.60498E-01
6.163389E+01,2.32080E-01
6.163437E+01,2.41553E-01
6.163485E+01,2.79443E-01
6.163533E+01,2.13135E-01
6.163581E+01,2.51025E-01
6.163629E+01,2.32080E-01
6.163677E+01,2.60498E-01
6.163725E+01,2.32080E-01
6.163773E+01,2.51025E-01
6.163821E+01,2.41553E-01
6.163869E+01,2.41553E-01
6.163917E+01,2.51025E-01
6.163965E+01,2.41553E-01
6.164013E+01,2.22607E-01
6.164061E+01,2.41553E-01
6.164109E+01,2.60498E-01
6.164157E+01,2.69971E-01
6.164205E+01,2.22607E-01
6.164253E+01,2.41553E-01
6.164301E+01,2.41553E-01
6.164349E+01,2.41553E-01
6.164397E+01,2.41553E-01
6.164445E+01,2.51025E-01
6.164493E+01,2.41553E-01
6.164541E+01,2.32080E-01
6.164589E+01,2.41553E-01
6.164637E+01,2.22607E-01
6.164685E+01,2.41553E-01
6.164733E+01,2.13135E-01
6.164781E+01,2.41553E-01
6.164829E+01,2.60498E-01
6.164877E+01,2.32080E-01
6.164925E+01,2.41553E-01
6.164973E+01,2.41553E-01
6.165021E+01,2.41553E-01
6.165069E+01,2.32080E-01
6.165117E+01,2.51025E-01
6.165165E+01,2.41553E-01
6.165213E+01,2.41553E-01
6.165261E+01,2.41553E-01
6.165309E+01,2.41553E-01
6.165357E+01,2.69971E-01
6.165405E+01,2.60498E-01
6.165453E+01,2.22607E-01
6.165501E+01,2.41553E-01
6.165549E+01,2.41553E-01
6.165597E+01,2.32080E-01
6.165645E+01,2.03662E-01
6.165693E+01,2.41553E-01
6.165741E+01,2.41553E-01
6.165789E+01,2.41553E-01
6.165837E+01,2.13135E-01
6.165885E+01,2.22607E-01
6.165933E+01,2.22607E-01
6.165981E+01,2.41553E-01
6.166029E+01,2.51025E-01
6.166077E+01,2.51025E-01
6.166125E+01,2.22607E-01
6.166173E+01,2.41553E-01
6.166221E+01,2.41553E-01
6.166269E+01,2.41553E-01
6.166317E+01,2.41553E-01
6.166365E+01,2.22607E-01
6.166413E+01,2.41553E-01
6.166461E+01,2.41553E-01
6.166509E+01,2.22607E-01
6.166557E+01,2.69971E-01
6.166605E+01,2.41553E-01
6.166653E+01,2.22607E-01
6.166701E+01,2.51025E-01
6.166749E+01,2.22607E-01
6.166797E+01,2.41553E-01
6.166845E+01,2.60498E-01
6.166893E+01,2.41553E-01
6.166941E+01,2.51025E-01
6.166989E+01,2.22607E-01
6.167037E+01,2.32080E-01
6.167085E+01,2.32080E-01
6.167133E+01,2.41553E-01
6.167181E+01,2.41553E-01
6.167229E+01,2.32080E-01
6.167277E+01,2.51025E-01
6.167325E+01,2.32080E-01
6.167373E+01,2.41553E-01
6.167421E+01,2.51025E-01
6.167469E+01,2.60498E-01
6.167517E+01,2.60498E-01
6.167565E+01,2.41553E-01
6.167613E+01,2.51025E-01
6.167661E+01,2.32080E-01
6.167709E+01,2.41553E-01
6.167757E+01,2.41553E-01
6.167805E+01,2.41553E-01
6.167853E+01,2.13135E-01
6.167901E+01,2.41553E-01
6.167949E+01,2.41553E-01
6.167997E+01,2.32080E-01
6.168045E+01,2.41553E-01
6.168093E+01,2.69971E-01
6.168141E+01,2.32080E-01
6.168189E+01,2.22607E-01
6.168237E+01,2.41553E-01
6.168285E+01,2.32080E-01
6.168333E+01,2.41553E-01
6.168381E+01,2.41553E-01
6.168429E+01,2.41553E-01
6.168477E+01,2.41553E-01
6.168525E+01,2.41553E-01
6.168573E+01,2.32080E-01
6.168621E+01,2.51025E-01
6.168669E+01,2.32080E-01
6.168717E+01,2.13135E-01
6.168765E+01,2.60498E-01
6.168813E+01,2.22607E-01
6.168861E+01,2.51025E-01
6.168909E+01,2.41553E-01
6.168957E+01,2.13135E-01
6.169005E+01,2.41553E-01
6.169053E+01,2.41553E-01
6.169101E+01,2.51025E-01
6.169149E+01,2.51025E-01
6.169197E+01,2.22607E-01
6.169245E+01,2.32080E-01
6.169293E+01,2.32080E-01
6.169341E+01,2.41553E-01
6.169389E+01,2.32080E-01
6.169437E+01,2.51025E-01
6.169485E+01,2.13135E-01
6.169533E+01,2.41553E-01
6.169581E+01,2.41553E-01
6.169629E+01,2.41553E-01
6.169677E+01,2.51025E-01
6.169725E+01,2.32080E-01
6.169773E+01,2.32080E-01
6.169821E+01,2.51025E-01
6.169869E+01,2.41553E-01
6.169917E+01,2.22607E-01
6.169965E+01,2.32080E-01
6.170013E+01,2.69971E-01
6.170061E+01,2.22607E-01
6.170109E+01,2.41553E-01
6.170157E+01,2.22607E-01
6.170205E+01,2.41553E-01
6.170253E+01,2.51025E-01
6.170301E+01,2.32080E-01
6.170349E+01,2.41553E-01
6.170397E+01,2.60498E-01
6.170445E+01,2.22607E-01
6.170493E+01,2.22607E-01
6.170541E+01,2.41553E-01
6.170589E+01,2.51025E-01
6.170637E+01,2.13135E-01
6.170685E+01,2.69971E-01
6.170733E+01,2.22607E-01
6.170781E+01,2.32080E-01
6.170829E+01,2.22607E-01
6.170877E+01,2.32080E-01
6.170925E+01,2.41553E-01
6.170973E+01,2.32080E-01
6.171021E+01,2.51025E-01
6.171069E+01,2.13135E-01
6.171117E+01,2.22607E-01
6.171165E+01,2.51025E-01
6.171213E+01,2.32080E-01
6.171261E+01,2.41553E-01
6.171309E+01,2.41553E-01
6.171357E+01,2.22607E-01
6.171405E+01,2.60498E-01
6.171453E+01,2.69971E-01
6.171501E+01,2.41553E-01
6.171549E+01,2.41553E-01
6.171597E+01,2.32080E-01
6.171645E+01,2.41553E-01
6.171693E+01,2.41553E-01
6.171741E+01,2.32080E-01
6.171789E+01,2.41553E-01
6.171837E+01,2.41553E-01
6.171885E+01,2.60498E-01
6.171933E+01,2.13135E-01
6.171981E+01,2.41553E-01
6.172029E+01,2.41553E-01
6.172077E+01,2.32080E-01
6.172125E+01,2.41553E-01
6.172173E+01,2.41553E-01
6.172221E+01,2.41553E-01
6.172269E+01,2.69971E-01
6.172317E+01,2.22607E-01
6.172365E+01,2.41553E-01
6.172413E+01,2.32080E-01
6.172461E+01,2.41553E-01
6.172509E+01,2.41553E-01
6.172557E+01,2.41553E-01
6.172605E+01,2.32080E-01
6.172653E+01,2.41553E-01
6.172701E+01,2.32080E-01
6.172749E+01,2.22607E-01
6.172797E+01,2.22607E-01
6.172845E+01,2.03662E-01
6.172893E+01,2.13135E-01
6.172941E+01,2.13135E-01
6.172989E+01,2.22607E-01
6.173037E+01,2.22607E-01
6.173085E+01,2.41553E-01
6.173133E+01,2.51025E-01
6.173181E+01,2.41553E-01
6.173229E+01,2.41553E-01
6.173277E+01,2.41553E-01
6.173325E+01,2.41553E-01
6.173373E+01,2.13135E-01
6.173421E+01,2.51025E-01
6.173469E+01,2.41553E-01
6.173517E+01,2.22607E-01
6.173565E+01,2.32080E-01
6.173613E+01,2.41553E-01
6.173661E+01,2.41553E-01
6.173709E+01,2.03662E-01
6.173757E+01,2.41553E-01
6.173805E+01,2.13135E-01
6.173853E+01,2.69971E-01
6.173901E+01,2.22607E-01
6.173949E+01,2.22607E-01
6.173997E+01,2.41553E-01
6.174045E+01,2.22607E-01
6.174093E+01,2.32080E-01
6.174141E+01,2.41553E-01
6.174189E+01,2.41553E-01
6.174237E+01,2.51025E-01
6.174285E+01,2.32080E-01
6.174333E+01,2.22607E-01
6.174381E+01,2.41553E-01
6.174429E+01,2.41553E-01
6.174477E+01,2.32080E-01
6.174525E+01,2.13135E-01
6.174573E+01,2.41553E-01
6.174621E+01,2.51025E-01
6.174669E+01,2.13135E-01
6.174717E+01,2.41553E-01
6.174765E+01,2.41553E-01
6.174813E+01,2.13135E-01
6.174861E+01,2.69971E-01
6.174909E+01,2.22607E-01
6.174957E+01,2.22607E-01
6.175005E+01,2.51025E-01
6.175053E+01,2.51025E-01
6.175101E+01,2.69971E-01
6.175149E+01,2.69971E-01
6.175197E+01,2.41553E-01
6.175245E+01,2.41553E-01
6.175293E+01,2.41553E-01
6.175341E+01,2.51025E-01
6.175389E+01,2.41553E-01
6.175437E+01,2.13135E-01
6.175485E+01,2.32080E-01
6.175533E+01,2.41553E-01
6.175581E+01,2.32080E-01
6.175629E+01,2.60498E-01
6.175677E+01,2.60498E-01
6.175725E+01,2.13135E-01
6.175773E+01,2.32080E-01
6.175821E+01,2.41553E-01
6.175869E+01,2.03662E-01
6.175917E+01,2.51025E-01
6.175965E+01,2.41553E-01
6.176013E+01,2.32080E-01
6.176061E+01,2.41553E-01
6.176109E+01,2.32080E-01
6.176157E+01,2.51025E-01
6.176205E+01,2.32080E-01
6.176253E+01,2.22607E-01
6.176301E+01,2.22607E-01
6.176349E+01,2.69971E-01
6.176397E+01,2.13135E-01
6.176445E+01,2.22607E-01
6.176493E+01,2.13135E-01
6.176541E+01,2.41553E-01
6.176589E+01,2.51025E-01
6.176637E+01,2.41553E-01
6.176685E+01,2.41553E-01
6.176733E+01,2.51025E-01
6.176781E+01,2.41553E-01
6.176829E+01,2.69971E-01
6.176877E+01,2.60498E-01
6.176925E+01,2.41553E-01
6.176973E+01,2.32080E-01
6.177021E+01,2.32080E-01
6.177069E+01,2.41553E-01
6.177117E+01,2.03662E-01
6.177165E+01,2.60498E-01
6.177213E+01,2.41553E-01
6.177261E+01,2.22607E-01
6.177309E+01,2.41553E-01
6.177357E+01,2.32080E-01
6.177405E+01,2.41553E-01
6.177453E+01,2.51025E-01
6.177501E+01,2.41553E-01
6.177549E+01,2.41553E-01
6.177597E+01,2.51025E-01
6.177645E+01,2.22607E-01
6.177693E+01,2.41553E-01
6.177741E+01,2.41553E-01
6.177789E+01,2.22607E-01
6.177837E+01,2.41553E-01
6.177885E+01,2.69971E-01
6.177933E+01,2.51025E-01
6.177981E+01,2.41553E-01
6.178029E+01,2.60498E-01
6.178077E+01,2.41553E-01
6.178125E+01,2.41553E-01
6.178173E+01,2.41553E-01
6.178221E+01,2.22607E-01
6.178269E+01,2.51025E-01
6.178317E+01,2.51025E-01
6.178365E+01,2.22607E-01
6.178413E+01,2.60498E-01
6.178461E+01,2.41553E-01
6.178509E+01,2.51025E-01
6.178557E+01,2.41553E-01
6.178605E+01,2.41553E-01
6.178653E+01,2.41553E-01
6.178701E+01,2.13135E-01
6.178749E+01,2.32080E-01
6.178797E+01,2.22607E-01
6.178845E+01,2.22607E-01
6.178893E+01,2.22607E-01
6.178941E+01,2.13135E-01
6.178989E+01,2.51025E-01
6.179037E+01,2.13135E-01
6.179085E+01,2.13135E-01
6.179133E+01,2.22607E-01
6.179181E+01,2.03662E-01
6.179229E+01,2.41553E-01
6.179277E+01,2.51025E-01
6.179325E+01,2.22607E-01
6.179373E+01,2.69971E-01
6.179421E+01,2.22607E-01
6.179469E+01,2.32080E-01
6.179517E+01,2.22607E-01
6.179565E+01,2.41553E-01
6.179613E+01,2.32080E-01
6.179661E+01,2.41553E-01
6.179709E+01,2.41553E-01
6.179757E+01,2.51025E-01
6.179805E+01,2.41553E-01
6.179853E+01,2.41553E-01
6.179901E+01,2.60498E-01
6.179949E+01,2.60498E-01
6.179997E+01,2.13135E-01
6.180045E+01,2.41553E-01
6.180093E+01,2.32080E-01
6.180141E+01,2.60498E-01
6.180189E+01,2.41553E-01
6.180237E+01,2.41553E-01
6.180285E+01,2.41553E-01
6.180333E+01,2.32080E-01
6.180381E+01,2.41553E-01
6.180429E+01,2.41553E-01
6.180477E+01,2.51025E-01
6.180525E+01,2.22607E-01
6.180573E+01,2.13135E-01
6.180621E+01,2.03662E-01
6.180669E+01,2.32080E-01
6.180717E+01,2.51025E-01
6.180765E+01,2.60498E-01
6.180813E+01,2.13135E-01
6.180861E+01,2.60498E-01
6.180909E+01,2.22607E-01
6.180957E+01,2.60498E-01
6.181005E+01,2.51025E-01
6.181053E+01,2.41553E-01
6.181101E+01,2.51025E-01
6.181149E+01,2.32080E-01
6.181197E+01,2.51025E-01
6.181245E+01,2.41553E-01
6.181293E+01,2.32080E-01
6.181341E+01,2.60498E-01
6.181389E+01,2.13135E-01
6.181437E+01,2.41553E-01
6.181485E+01,2.22607E-01
6.181533E+01,2.22607E-01
6.181581E+01,2.32080E-01
6.181629E+01,2.32080E-01
6.181677E+01,2.32080E-01
6.181725E+01,2.22607E-01
6.181773E+01,2.41553E-01
6.181821E+01,2.60498E-01
6.181869E+01,2.32080E-01
6.181917E+01,2.32080E-01
6.181965E+01,2.41553E-01
6.182013E+01,2.32080E-01
6.182061E+01,2.13135E-01
6.182109E+01,2.51025E-01
6.182157E+01,2.22607E-01
6.182205E+01,2.13135E-01
6.182253E+01,2.41553E-01
6.182301E+01,2.51025E-01
6.182349E+01,2.41553E-01
6.182397E+01,2.69971E-01
6.182445E+01,2.51025E-01
6.182493E+01,2.22607E-01
6.182541E+01,2.41553E-01
6.182589E+01,2.41553E-01
6.182637E+01,2.51025E-01
6.182685E+01,2.41553E-01
6.182733E+01,2.51025E-01
6.182781E+01,2.22607E-01
6.182829E+01,2.41553E-01
6.182877E+01,2.41553E-01
6.182925E+01,2.41553E-01
6.182973E+01,2.51025E-01
6.183021E+01,2.51025E-01
6.183069E+01,2.32080E-01
6.183117E+01,2.32080E-01
6.183165E+01,2.41553E-01
6.183213E+01,2.41553E-01
6.183261E+01,2.32080E-01
6.183309E+01,2.41553E-01
6.183357E+01,2.51025E-01
6.183405E+01,2.60498E-01
6.183453E+01,2.60498E-01
6.183501E+01,2.51025E-01
6.183549E+01,2.51025E-01
6.183597E+01,2.22607E-01
6.183645E+01,2.41553E-01
6.183693E+01,2.32080E-01
6.183741E+01,2.22607E-01
6.183789E+01,2.41553E-01
6.183837E+01,2.51025E-01
6.183885E+01,2.41553E-01
6.183933E+01,2.13135E-01
6.183981E+01,2.41553E-01
6.184029E+01,2.60498E-01
6.184077E+01,2.41553E-01
6.184125E+01,2.22607E-01
6.184173E+01,2.13135E-01
6.184221E+01,2.13135E-01
6.184269E+01,2.41553E-01
6.184317E+01,2.60498E-01
6.184365E+01,2.32080E-01
6.184413E+01,2.32080E-01
6.184461E+01,2.51025E-01
6.184509E+01,2.60498E-01
6.184557E+01,2.60498E-01
6.184605E+01,2.41553E-01
6.184653E+01,2.22607E-01
6.184701E+01,2.41553E-01
6.184749E+01,2.13135E-01
6.184797E+01,2.41553E-01
6.184845E+01,2.41553E-01
6.184893E+01,2.32080E-01
6.184941E+01,2.60498E-01
6.184989E+01,2.41553E-01
6.185037E+01,2.32080E-01
6.185085E+01,2.13135E-01
6.185133E+01,2.03662E-01
6.185181E+01,2.41553E-01
6.185229E+01,2.32080E-01
6.185277E+01,2.22607E-01
6.185325E+01,2.60498E-01
6.185373E+01,2.13135E-01
6.185421E+01,2.41553E-01
6.185469E+01,2.32080E-01
6.185517E+01,2.32080E-01
6.185565E+01,2.13135E-01
6.185613E+01,2.32080E-01
6.185661E+01,2.41553E-01
6.185709E+01,2.22607E-01
6.185757E+01,2.41553E-01
6.185805E+01,2.41553E-01
6.185853E+01,2.41553E-01
6.185901E+01,2.60498E-01
6.185949E+01,2.41553E-01
6.185997E+01,2.22607E-01
6.186045E+01,2.22607E-01
6.186093E+01,2.22607E-01
6.186141E+01,2.32080E-01
6.186189E+01,2.41553E-01
6.186237E+01,1.84717E-01
6.186285E+01,2.22607E-01
6.186333E+01,2.22607E-01
6.186381E+01,2.22607E-01
6.186429E+01,2.41553E-01
6.186477E+01,2.13135E-01
6.186525E+01,2.41553E-01
6.186573E+01,2.13135E-01
6.186621E+01,2.32080E-01
6.186669E+01,2.41553E-01
6.186717E+01,2.41553E-01
6.186765E+01,2.41553E-01
6.186813E+01,2.41553E-01
6.186861E+01,2.32080E-01
6.186909E+01,2.51025E-01
6.186957E+01,2.22607E-01
6.187005E+01,2.22607E-01
6.187053E+01,2.22607E-01
6.187101E+01,2.41553E-01
6.187149E+01,2.51025E-01
6.187197E+01,2.41553E-01
6.187245E+01,2.13135E-01
6.187293E+01,2.32080E-01
6.187341E+01,2.41553E-01
6.187389E+01,2.32080E-01
6.187437E+01,2.41553E-01
6.187485E+01,2.60498E-01
6.187533E+01,2.22607E-01
6.187581E+01,2.60498E-01
6.187629E+01,2.13135E-01
6.187677E+01,2.13135E-01
6.187725E+01,2.41553E-01
6.187773E+01,2.22607E-01
6.187821E+01,2.32080E-01
6.187869E+01,2.60498E-01
