in s,C1 in V
3.2500000888E+00,1.84570E+00
3.2500001072E+00,1.86523E+00
3.2500001256E+00,1.86523E+00
3.2500001440E+00,1.82617E+00
3.2500001624E+00,1.90430E+00
3.2500001808E+00,1.84570E+00
3.2500001992E+00,1.88477E+00
3.2500002176E+00,1.86523E+00
3.2500002360E+00,1.88477E+00
3.2500002544E+00,1.84570E+00
3.2500002728E+00,1.90430E+00
3.2500002912E+00,1.86523E+00
3.2500003096E+00,1.82617E+00
3.2500003280E+00,1.86523E+00
3.2500003464E+00,1.86523E+00
3.2500003648E+00,1.84570E+00
3.2500003832E+00,1.84570E+00
3.2500004016E+00,1.80664E+00
3.2500004200E+00,1.86523E+00
3.2500004384E+00,1.86523E+00
3.2500004568E+00,1.80664E+00
3.2500004752E+00,1.84570E+00
3.2500004936E+00,1.86523E+00
3.2500005120E+00,1.90430E+00
3.2500005304E+00,1.90430E+00
3.2500005488E+00,1.82617E+00
3.2500005672E+00,1.86523E+00
3.2500005856E+00,1.90430E+00
3.2500006040E+00,1.82617E+00
3.2500006224E+00,1.84570E+00
3.2500006408E+00,1.84570E+00
3.2500006592E+00,1.84570E+00
3.2500006776E+00,1.86523E+00
3.2500006960E+00,1.86523E+00
3.2500007144E+00,1.82617E+00
3.2500007328E+00,1.86523E+00
3.2500007512E+00,1.88477E+00
3.2500007696E+00,1.86523E+00
3.2500007880E+00,1.90430E+00
3.2500008064E+00,1.86523E+00
3.2500008248E+00,1.88477E+00
3.2500008432E+00,1.82617E+00
3.2500008616E+00,1.92383E+00
3.2500008800E+00,1.86523E+00
3.2500008984E+00,1.86523E+00
3.2500009168E+00,1.86523E+00
3.2500009352E+00,1.88477E+00
3.2500009536E+00,1.90430E+00
3.2500009720E+00,1.86523E+00
3.2500009904E+00,1.92383E+00
3.2500010088E+00,1.86523E+00
3.2500010272E+00,1.88477E+00
3.2500010456E+00,1.82617E+00
3.2500010640E+00,1.92383E+00
3.2500010824E+00,1.86523E+00
3.2500011008E+00,1.90430E+00
3.2500011192E+00,1.86523E+00
3.2500011376E+00,1.90430E+00
3.2500011560E+00,1.88477E+00
3.2500011744E+00,1.90430E+00
3.2500011928E+00,1.84570E+00
3.2500012112E+00,1.88477E+00
3.2500012296E+00,1.86523E+00
3.2500012480E+00,1.92383E+00
3.2500012664E+00,1.88477E+00
3.2500012848E+00,1.88477E+00
3.2500013032E+00,1.90430E+00
3.2500013216E+00,1.86523E+00
3.2500013400E+00,1.86523E+00
3.2500013584E+00,1.86523E+00
3.2500013768E+00,1.88477E+00
3.2500013952E+00,1.84570E+00
3.2500014136E+00,1.86523E+00
3.2500014320E+00,1.86523E+00
3.2500014504E+00,1.86523E+00
3.2500014688E+00,1.84570E+00
3.2500014872E+00,1.88477E+00
3.2500015056E+00,1.80664E+00
3.2500015240E+00,1.90430E+00
3.2500015424E+00,1.86523E+00
3.2500015608E+00,1.88477E+00
3.2500015792E+00,1.86523E+00
3.2500015976E+00,1.86523E+00
3.2500016160E+00,1.86523E+00
3.2500016344E+00,1.82617E+00
3.2500016528E+00,1.90430E+00
3.2500016712E+00,1.86523E+00
3.2500016896E+00,1.86523E+00
3.2500017080E+00,1.86523E+00
3.2500017264E+00,1.82617E+00
3.2500017448E+00,1.86523E+00
3.2500017632E+00,1.84570E+00
3.2500017816E+00,1.88477E+00
3.2500018000E+00,1.86523E+00
3.2500018184E+00,1.86523E+00
3.2500018368E+00,1.84570E+00
3.2500018552E+00,1.88477E+00
3.2500018736E+00,1.86523E+00
3.2500018920E+00,1.86523E+00
3.2500019104E+00,1.90430E+00
3.2500019288E+00,1.86523E+00
3.2500019472E+00,1.84570E+00
3.2500019656E+00,1.80664E+00
3.2500019840E+00,1.86523E+00
3.2500020024E+00,1.86523E+00
3.2500020208E+00,1.86523E+00
3.2500020392E+00,1.86523E+00
3.2500020576E+00,1.88477E+00
3.2500020760E+00,1.84570E+00
3.2500020944E+00,1.90430E+00
3.2500021128E+00,1.92383E+00
3.2500021312E+00,1.88477E+00
3.2500021496E+00,1.88477E+00
3.2500021680E+00,1.92383E+00
3.2500021864E+00,1.80664E+00
3.2500022048E+00,1.88477E+00
3.2500022232E+00,1.86523E+00
3.2500022416E+00,1.86523E+00
3.2500022600E+00,1.86523E+00
3.2500022784E+00,1.86523E+00
3.2500022968E+00,1.90430E+00
3.2500023152E+00,1.86523E+00
3.2500023336E+00,1.90430E+00
3.2500023520E+00,1.86523E+00
3.2500023704E+00,1.84570E+00
3.2500023888E+00,1.90430E+00
3.2500024072E+00,1.90430E+00
3.2500024256E+00,1.88477E+00
3.2500024440E+00,1.80664E+00
3.2500024624E+00,1.90430E+00
3.2500024808E+00,1.82617E+00
3.2500024992E+00,1.90430E+00
3.2500025176E+00,1.78711E+00
3.2500025360E+00,1.80664E+00
3.2500025544E+00,1.86523E+00
3.2500025728E+00,1.88477E+00
3.2500025912E+00,1.80664E+00
3.2500026096E+00,1.86523E+00
3.2500026280E+00,1.84570E+00
3.2500026464E+00,1.80664E+00
3.2500026648E+00,1.84570E+00
3.2500026832E+00,1.86523E+00
3.2500027016E+00,1.86523E+00
3.2500027200E+00,1.84570E+00
3.2500027384E+00,1.84570E+00
3.2500027568E+00,1.92383E+00
3.2500027752E+00,1.90430E+00
3.2500027936E+00,1.80664E+00
3.2500028120E+00,1.84570E+00
3.2500028304E+00,1.84570E+00
3.2500028488E+00,1.84570E+00
3.2500028672E+00,1.86523E+00
3.2500028856E+00,1.80664E+00
3.2500029040E+00,1.88477E+00
3.2500029224E+00,1.86523E+00
3.2500029408E+00,1.86523E+00
3.2500029592E+00,1.84570E+00
3.2500029776E+00,1.86523E+00
3.2500029960E+00,1.86523E+00
3.2500030144E+00,1.86523E+00
3.2500030328E+00,1.84570E+00
3.2500030512E+00,1.90430E+00
3.2500030696E+00,1.84570E+00
3.2500030880E+00,1.86523E+00
3.2500031064E+00,1.80664E+00
3.2500031248E+00,1.86523E+00
3.2500031432E+00,1.90430E+00
3.2500031616E+00,1.86523E+00
3.2500031800E+00,1.84570E+00
3.2500031984E+00,1.86523E+00
3.2500032168E+00,1.90430E+00
3.2500032352E+00,1.92383E+00
3.2500032536E+00,1.78711E+00
3.2500032720E+00,1.86523E+00
3.2500032904E+00,1.86523E+00
3.2500033088E+00,1.86523E+00
3.2500033272E+00,1.80664E+00
3.2500033456E+00,1.86523E+00
3.2500033640E+00,1.86523E+00
3.2500033824E+00,1.88477E+00
3.2500034008E+00,1.84570E+00
3.2500034192E+00,1.88477E+00
3.2500034376E+00,1.84570E+00
3.2500034560E+00,1.86523E+00
3.2500034744E+00,1.90430E+00
3.2500034928E+00,1.92383E+00
3.2500035112E+00,1.86523E+00
3.2500035296E+00,1.86523E+00
3.2500035480E+00,1.80664E+00
3.2500035664E+00,1.86523E+00
3.2500035848E+00,1.80664E+00
3.2500036032E+00,1.82617E+00
3.2500036216E+00,1.90430E+00
3.2500036400E+00,1.88477E+00
3.2500036584E+00,1.86523E+00
3.2500036768E+00,1.86523E+00
3.2500036952E+00,1.80664E+00
3.2500037136E+00,1.90430E+00
3.2500037320E+00,1.86523E+00
3.2500037504E+00,1.86523E+00
3.2500037688E+00,1.86523E+00
3.2500037872E+00,1.86523E+00
3.2500038056E+00,1.92383E+00
3.2500038240E+00,1.86523E+00
3.2500038424E+00,1.80664E+00
3.2500038608E+00,1.86523E+00
3.2500038792E+00,1.86523E+00
3.2500038976E+00,1.90430E+00
3.2500039160E+00,1.78711E+00
3.2500039344E+00,1.92383E+00
3.2500039528E+00,1.86523E+00
3.2500039712E+00,1.82617E+00
3.2500039896E+00,1.90430E+00
3.2500040080E+00,1.82617E+00
3.2500040264E+00,1.88477E+00
3.2500040448E+00,1.86523E+00
3.2500040632E+00,1.88477E+00
3.2500040816E+00,1.86523E+00
3.2500041000E+00,1.90430E+00
3.2500041184E+00,1.84570E+00
3.2500041368E+00,1.86523E+00
3.2500041552E+00,1.86523E+00
3.2500041736E+00,1.86523E+00
3.2500041920E+00,1.86523E+00
3.2500042104E+00,1.86523E+00
3.2500042288E+00,1.82617E+00
3.2500042472E+00,1.86523E+00
3.2500042656E+00,1.86523E+00
3.2500042840E+00,1.86523E+00
3.2500043024E+00,1.86523E+00
3.2500043208E+00,1.86523E+00
3.2500043392E+00,1.86523E+00
3.2500043576E+00,1.88477E+00
3.2500043760E+00,1.88477E+00
3.2500043944E+00,1.86523E+00
3.2500044128E+00,1.86523E+00
3.2500044312E+00,1.86523E+00
3.2500044496E+00,1.86523E+00
3.2500044680E+00,1.86523E+00
3.2500044864E+00,1.92383E+00
3.2500045048E+00,1.86523E+00
3.2500045232E+00,1.86523E+00
3.2500045416E+00,1.84570E+00
3.2500045600E+00,1.86523E+00
3.2500045784E+00,1.90430E+00
3.2500045968E+00,1.86523E+00
3.2500046152E+00,1.90430E+00
3.2500046336E+00,1.84570E+00
3.2500046520E+00,1.88477E+00
3.2500046704E+00,1.86523E+00
3.2500046888E+00,1.84570E+00
3.2500047072E+00,1.84570E+00
3.2500047256E+00,1.86523E+00
3.2500047440E+00,1.86523E+00
3.2500047624E+00,1.84570E+00
3.2500047808E+00,1.88477E+00
3.2500047992E+00,1.86523E+00
3.2500048176E+00,1.82617E+00
3.2500048360E+00,1.86523E+00
3.2500048544E+00,1.86523E+00
3.2500048728E+00,1.84570E+00
3.2500048912E+00,1.88477E+00
3.2500049096E+00,1.90430E+00
3.2500049280E+00,1.90430E+00
3.2500049464E+00,1.90430E+00
3.2500049648E+00,1.92383E+00
3.2500049832E+00,1.90430E+00
3.2500050016E+00,1.86523E+00
3.2500050200E+00,1.86523E+00
3.2500050384E+00,1.84570E+00
3.2500050568E+00,1.80664E+00
3.2500050752E+00,1.92383E+00
3.2500050936E+00,1.80664E+00
3.2500051120E+00,1.90430E+00
3.2500051304E+00,1.86523E+00
3.2500051488E+00,1.82617E+00
3.2500051672E+00,1.86523E+00
3.2500051856E+00,1.86523E+00
3.2500052040E+00,1.84570E+00
3.2500052224E+00,1.80664E+00
3.2500052408E+00,1.86523E+00
3.2500052592E+00,1.86523E+00
3.2500052776E+00,1.88477E+00
3.2500052960E+00,1.80664E+00
3.2500053144E+00,1.84570E+00
3.2500053328E+00,1.92383E+00
3.2500053512E+00,1.82617E+00
3.2500053696E+00,1.86523E+00
3.2500053880E+00,1.88477E+00
3.2500054064E+00,1.92383E+00
3.2500054248E+00,1.88477E+00
3.2500054432E+00,1.88477E+00
3.2500054616E+00,1.90430E+00
3.2500054800E+00,1.84570E+00
3.2500054984E+00,1.86523E+00
3.2500055168E+00,1.92383E+00
3.2500055352E+00,1.90430E+00
3.2500055536E+00,1.88477E+00
3.2500055720E+00,1.80664E+00
3.2500055904E+00,1.90430E+00
3.2500056088E+00,1.84570E+00
3.2500056272E+00,1.86523E+00
3.2500056456E+00,1.88477E+00
3.2500056640E+00,1.88477E+00
3.2500056824E+00,1.86523E+00
3.2500057008E+00,1.86523E+00
3.2500057192E+00,1.86523E+00
3.2500057376E+00,1.86523E+00
3.2500057560E+00,1.86523E+00
3.2500057744E+00,1.86523E+00
3.2500057928E+00,1.86523E+00
3.2500058112E+00,1.86523E+00
3.2500058296E+00,1.82617E+00
3.2500058480E+00,1.86523E+00
3.2500058664E+00,1.82617E+00
3.2500058848E+00,1.88477E+00
3.2500059032E+00,1.86523E+00
3.2500059216E+00,1.82617E+00
3.2500059400E+00,1.86523E+00
3.2500059584E+00,1.90430E+00
3.2500059768E+00,1.90430E+00
3.2500059952E+00,1.88477E+00
3.2500060136E+00,1.82617E+00
3.2500060320E+00,1.88477E+00
3.2500060504E+00,1.86523E+00
3.2500060688E+00,1.84570E+00
3.2500060872E+00,1.86523E+00
3.2500061056E+00,1.86523E+00
3.2500061240E+00,1.78711E+00
3.2500061424E+00,1.90430E+00
3.2500061608E+00,1.86523E+00
3.2500061792E+00,1.86523E+00
3.2500061976E+00,1.86523E+00
3.2500062160E+00,1.88477E+00
3.2500062344E+00,1.92383E+00
3.2500062528E+00,1.86523E+00
3.2500062712E+00,1.82617E+00
3.2500062896E+00,1.84570E+00
3.2500063080E+00,1.84570E+00
3.2500063264E+00,1.86523E+00
3.2500063448E+00,1.86523E+00
3.2500063632E+00,1.84570E+00
3.2500063816E+00,1.86523E+00
3.2500064000E+00,1.86523E+00
3.2500064184E+00,1.84570E+00
3.2500064368E+00,1.88477E+00
3.2500064552E+00,1.88477E+00
3.2500064736E+00,1.88477E+00
3.2500064920E+00,1.90430E+00
3.2500065104E+00,1.82617E+00
3.2500065288E+00,1.90430E+00
3.2500065472E+00,1.88477E+00
3.2500065656E+00,1.86523E+00
3.2500065840E+00,1.88477E+00
3.2500066024E+00,1.90430E+00
3.2500066208E+00,1.86523E+00
3.2500066392E+00,1.80664E+00
3.2500066576E+00,1.88477E+00
3.2500066760E+00,1.88477E+00
3.2500066944E+00,1.84570E+00
3.2500067128E+00,1.82617E+00
3.2500067312E+00,1.88477E+00
3.2500067496E+00,1.84570E+00
3.2500067680E+00,1.84570E+00
3.2500067864E+00,1.88477E+00
3.2500068048E+00,1.90430E+00
3.2500068232E+00,1.88477E+00
3.2500068416E+00,1.88477E+00
3.2500068600E+00,1.84570E+00
3.2500068784E+00,1.90430E+00
3.2500068968E+00,1.86523E+00
3.2500069152E+00,1.86523E+00
3.2500069336E+00,1.90430E+00
3.2500069520E+00,1.86523E+00
3.2500069704E+00,1.84570E+00
3.2500069888E+00,1.86523E+00
3.2500070072E+00,1.84570E+00
3.2500070256E+00,1.82617E+00
3.2500070440E+00,1.86523E+00
3.2500070624E+00,1.90430E+00
3.2500070808E+00,1.86523E+00
3.2500070992E+00,1.86523E+00
3.2500071176E+00,1.82617E+00
3.2500071360E+00,1.86523E+00
3.2500071544E+00,1.88477E+00
3.2500071728E+00,1.86523E+00
3.2500071912E+00,1.82617E+00
3.2500072096E+00,1.88477E+00
3.2500072280E+00,1.82617E+00
3.2500072464E+00,1.86523E+00
3.2500072648E+00,1.88477E+00
3.2500072832E+00,1.86523E+00
3.2500073016E+00,1.88477E+00
3.2500073200E+00,1.88477E+00
3.2500073384E+00,1.90430E+00
3.2500073568E+00,1.86523E+00
3.2500073752E+00,1.92383E+00
3.2500073936E+00,1.86523E+00
3.2500074120E+00,1.92383E+00
3.2500074304E+00,1.84570E+00
3.2500074488E+00,1.86523E+00
3.2500074672E+00,1.80664E+00
3.2500074856E+00,1.80664E+00
3.2500075040E+00,1.80664E+00
3.2500075224E+00,1.86523E+00
3.2500075408E+00,1.90430E+00
3.2500075592E+00,1.92383E+00
3.2500075776E+00,1.84570E+00
3.2500075960E+00,1.86523E+00
3.2500076144E+00,1.86523E+00
3.2500076328E+00,1.86523E+00
3.2500076512E+00,1.86523E+00
3.2500076696E+00,1.84570E+00
3.2500076880E+00,1.82617E+00
3.2500077064E+00,1.88477E+00
3.2500077248E+00,1.88477E+00
3.2500077432E+00,1.84570E+00
3.2500077616E+00,1.88477E+00
3.2500077800E+00,1.84570E+00
3.2500077984E+00,1.82617E+00
3.2500078168E+00,1.78711E+00
3.2500078352E+00,1.84570E+00
3.2500078536E+00,1.86523E+00
3.2500078720E+00,1.92383E+00
3.2500078904E+00,1.86523E+00
3.2500079088E+00,1.90430E+00
3.2500079272E+00,1.86523E+00
3.2500079456E+00,1.82617E+00
3.2500079640E+00,1.82617E+00
3.2500079824E+00,1.86523E+00
3.2500080008E+00,1.86523E+00
3.2500080192E+00,1.82617E+00
3.2500080376E+00,1.86523E+00
3.2500080560E+00,1.90430E+00
3.2500080744E+00,1.86523E+00
3.2500080928E+00,1.86523E+00
3.2500081112E+00,1.80664E+00
3.2500081296E+00,1.88477E+00
3.2500081480E+00,1.86523E+00
3.2500081664E+00,1.90430E+00
3.2500081848E+00,1.86523E+00
3.2500082032E+00,1.80664E+00
3.2500082216E+00,1.88477E+00
3.2500082400E+00,1.86523E+00
3.2500082584E+00,1.84570E+00
3.2500082768E+00,1.82617E+00
3.2500082952E+00,1.86523E+00
3.2500083136E+00,1.92383E+00
3.2500083320E+00,1.88477E+00
3.2500083504E+00,1.86523E+00
3.2500083688E+00,1.80664E+00
3.2500083872E+00,1.86523E+00
3.2500084056E+00,1.86523E+00
3.2500084240E+00,1.86523E+00
3.2500084424E+00,1.86523E+00
3.2500084608E+00,1.84570E+00
3.2500084792E+00,1.86523E+00
3.2500084976E+00,1.88477E+00
3.2500085160E+00,1.84570E+00
3.2500085344E+00,1.88477E+00
3.2500085528E+00,1.80664E+00
3.2500085712E+00,1.86523E+00
3.2500085896E+00,1.90430E+00
3.2500086080E+00,1.88477E+00
3.2500086264E+00,1.90430E+00
3.2500086448E+00,1.92383E+00
3.2500086632E+00,1.86523E+00
3.2500086816E+00,1.94336E+00
3.2500087000E+00,1.86523E+00
3.2500087184E+00,1.86523E+00
3.2500087368E+00,1.82617E+00
3.2500087552E+00,1.92383E+00
3.2500087736E+00,1.90430E+00
3.2500087920E+00,1.92383E+00
3.2500088104E+00,1.86523E+00
3.2500088288E+00,1.90430E+00
3.2500088472E+00,1.86523E+00
3.2500088656E+00,1.86523E+00
3.2500088840E+00,1.90430E+00
3.2500089024E+00,1.90430E+00
3.2500089208E+00,1.86523E+00
3.2500089392E+00,1.88477E+00
3.2500089576E+00,1.86523E+00
3.2500089760E+00,1.86523E+00
3.2500089944E+00,1.84570E+00
3.2500090128E+00,1.86523E+00
3.2500090312E+00,1.86523E+00
3.2500090496E+00,1.86523E+00
3.2500090680E+00,1.88477E+00
3.2500090864E+00,1.92383E+00
3.2500091048E+00,1.80664E+00
3.2500091232E+00,1.88477E+00
3.2500091416E+00,1.84570E+00
3.2500091600E+00,1.86523E+00
3.2500091784E+00,1.86523E+00
3.2500091968E+00,1.86523E+00
3.2500092152E+00,1.86523E+00
3.2500092336E+00,1.86523E+00
3.2500092520E+00,1.86523E+00
3.2500092704E+00,1.92383E+00
3.2500092888E+00,1.86523E+00
3.2500093072E+00,1.86523E+00
3.2500093256E+00,1.88477E+00
3.2500093440E+00,1.84570E+00
3.2500093624E+00,1.80664E+00
3.2500093808E+00,1.86523E+00
3.2500093992E+00,1.90430E+00
3.2500094176E+00,1.90430E+00
3.2500094360E+00,1.84570E+00
3.2500094544E+00,1.86523E+00
3.2500094728E+00,1.86523E+00
3.2500094912E+00,1.84570E+00
3.2500095096E+00,1.88477E+00
3.2500095280E+00,1.84570E+00
3.2500095464E+00,1.80664E+00
3.2500095648E+00,1.84570E+00
3.2500095832E+00,1.86523E+00
3.2500096016E+00,1.92383E+00
3.2500096200E+00,1.78711E+00
3.2500096384E+00,1.92383E+00
3.2500096568E+00,1.84570E+00
3.2500096752E+00,1.86523E+00
3.2500096936E+00,1.84570E+00
3.2500097120E+00,1.86523E+00
3.2500097304E+00,1.86523E+00
3.2500097488E+00,1.84570E+00
3.2500097672E+00,1.86523E+00
3.2500097856E+00,1.80664E+00
3.2500098040E+00,1.86523E+00
3.2500098224E+00,1.82617E+00
3.2500098408E+00,1.86523E+00
3.2500098592E+00,1.84570E+00
3.2500098776E+00,1.84570E+00
3.2500098960E+00,1.86523E+00
3.2500099144E+00,1.88477E+00
3.2500099328E+00,1.86523E+00
3.2500099512E+00,1.84570E+00
3.2500099696E+00,1.86523E+00
3.2500099880E+00,1.86523E+00
3.2500100064E+00,1.88477E+00
3.2500100248E+00,1.84570E+00
3.2500100432E+00,1.90430E+00
3.2500100616E+00,1.86523E+00
3.2500100800E+00,1.84570E+00
3.2500100984E+00,1.86523E+00
3.2500101168E+00,1.84570E+00
3.2500101352E+00,1.86523E+00
3.2500101536E+00,1.86523E+00
3.2500101720E+00,1.88477E+00
3.2500101904E+00,1.80664E+00
3.2500102088E+00,1.88477E+00
3.2500102272E+00,1.86523E+00
3.2500102456E+00,1.90430E+00
3.2500102640E+00,1.86523E+00
3.2500102824E+00,1.84570E+00
3.2500103008E+00,1.86523E+00
3.2500103192E+00,1.84570E+00
3.2500103376E+00,1.80664E+00
3.2500103560E+00,1.86523E+00
3.2500103744E+00,1.86523E+00
3.2500103928E+00,1.80664E+00
3.2500104112E+00,1.82617E+00
3.2500104296E+00,1.86523E+00
3.2500104480E+00,1.88477E+00
3.2500104664E+00,1.80664E+00
3.2500104848E+00,1.86523E+00
3.2500105032E+00,1.86523E+00
3.2500105216E+00,1.86523E+00
3.2500105400E+00,1.82617E+00
3.2500105584E+00,1.86523E+00
3.2500105768E+00,1.86523E+00
3.2500105952E+00,1.84570E+00
3.2500106136E+00,1.86523E+00
3.2500106320E+00,1.88477E+00
3.2500106504E+00,1.92383E+00
3.2500106688E+00,1.92383E+00
3.2500106872E+00,1.84570E+00
3.2500107056E+00,1.88477E+00
3.2500107240E+00,1.86523E+00
3.2500107424E+00,1.86523E+00
3.2500107608E+00,1.86523E+00
3.2500107792E+00,1.88477E+00
3.2500107976E+00,1.84570E+00
3.2500108160E+00,1.86523E+00
3.2500108344E+00,1.88477E+00
3.2500108528E+00,1.86523E+00
3.2500108712E+00,1.86523E+00
3.2500108896E+00,1.86523E+00
3.2500109080E+00,1.86523E+00
3.2500109264E+00,1.80664E+00
3.2500109448E+00,1.86523E+00
3.2500109632E+00,1.84570E+00
3.2500109816E+00,1.90430E+00
3.2500110000E+00,1.86523E+00
3.2500110184E+00,1.84570E+00
3.2500110368E+00,1.88477E+00
3.2500110552E+00,1.84570E+00
3.2500110736E+00,1.86523E+00
3.2500110920E+00,1.88477E+00
3.2500111104E+00,1.92383E+00
3.2500111288E+00,1.90430E+00
3.2500111472E+00,1.86523E+00
3.2500111656E+00,1.82617E+00
3.2500111840E+00,1.84570E+00
3.2500112024E+00,1.82617E+00
3.2500112208E+00,1.82617E+00
3.2500112392E+00,1.86523E+00
3.2500112576E+00,1.86523E+00
3.2500112760E+00,1.90430E+00
3.2500112944E+00,1.86523E+00
3.2500113128E+00,1.86523E+00
3.2500113312E+00,1.90430E+00
3.2500113496E+00,1.84570E+00
3.2500113680E+00,1.88477E+00
3.2500113864E+00,1.86523E+00
3.2500114048E+00,1.88477E+00
3.2500114232E+00,1.88477E+00
3.2500114416E+00,1.86523E+00
3.2500114600E+00,1.84570E+00
3.2500114784E+00,1.86523E+00
3.2500114968E+00,1.80664E+00
3.2500115152E+00,1.86523E+00
3.2500115336E+00,1.86523E+00
3.2500115520E+00,1.86523E+00
3.2500115704E+00,1.90430E+00
3.2500115888E+00,1.88477E+00
3.2500116072E+00,1.82617E+00
3.2500116256E+00,1.88477E+00
3.2500116440E+00,1.86523E+00
3.2500116624E+00,1.88477E+00
3.2500116808E+00,1.84570E+00
3.2500116992E+00,1.86523E+00
3.2500117176E+00,1.84570E+00
3.2500117360E+00,1.86523E+00
3.2500117544E+00,1.90430E+00
3.2500117728E+00,1.82617E+00
3.2500117912E+00,1.80664E+00
3.2500118096E+00,1.90430E+00
3.2500118280E+00,1.80664E+00
3.2500118464E+00,1.88477E+00
3.2500118648E+00,1.86523E+00
3.2500118832E+00,1.86523E+00
3.2500119016E+00,1.86523E+00
3.2500119200E+00,1.84570E+00
3.2500119384E+00,1.82617E+00
3.2500119568E+00,1.86523E+00
3.2500119752E+00,1.88477E+00
3.2500119936E+00,1.82617E+00
3.2500120120E+00,1.84570E+00
3.2500120304E+00,1.86523E+00
3.2500120488E+00,1.84570E+00
3.2500120672E+00,1.88477E+00
3.2500120856E+00,1.84570E+00
3.2500121040E+00,1.86523E+00
3.2500121224E+00,1.84570E+00
3.2500121408E+00,1.88477E+00
3.2500121592E+00,1.86523E+00
3.2500121776E+00,1.88477E+00
3.2500121960E+00,1.82617E+00
3.2500122144E+00,1.86523E+00
3.2500122328E+00,1.86523E+00
3.2500122512E+00,1.88477E+00
3.2500122696E+00,1.86523E+00
3.2500122880E+00,1.86523E+00
3.2500123064E+00,1.92383E+00
3.2500123248E+00,1.80664E+00
3.2500123432E+00,1.88477E+00
3.2500123616E+00,1.86523E+00
3.2500123800E+00,1.86523E+00
3.2500123984E+00,1.86523E+00
3.2500124168E+00,1.84570E+00
3.2500124352E+00,1.88477E+00
3.2500124536E+00,1.92383E+00
3.2500124720E+00,1.86523E+00
3.2500124904E+00,1.86523E+00
3.2500125088E+00,1.86523E+00
3.2500125272E+00,1.84570E+00
3.2500125456E+00,1.80664E+00
3.2500125640E+00,1.88477E+00
3.2500125824E+00,1.86523E+00
3.2500126008E+00,1.86523E+00
3.2500126192E+00,1.86523E+00
3.2500126376E+00,1.90430E+00
3.2500126560E+00,1.86523E+00
3.2500126744E+00,1.82617E+00
3.2500126928E+00,1.84570E+00
3.2500127112E+00,1.82617E+00
3.2500127296E+00,1.94336E+00
3.2500127480E+00,1.88477E+00
3.2500127664E+00,1.88477E+00
3.2500127848E+00,1.84570E+00
3.2500128032E+00,1.88477E+00
3.2500128216E+00,1.86523E+00
3.2500128400E+00,1.86523E+00
3.2500128584E+00,1.92383E+00
3.2500128768E+00,1.86523E+00
3.2500128952E+00,1.92383E+00
3.2500129136E+00,1.86523E+00
3.2500129320E+00,1.90430E+00
3.2500129504E+00,1.88477E+00
3.2500129688E+00,1.86523E+00
3.2500129872E+00,1.84570E+00
3.2500130056E+00,1.86523E+00
3.2500130240E+00,1.82617E+00
3.2500130424E+00,1.82617E+00
3.2500130608E+00,1.86523E+00
3.2500130792E+00,1.86523E+00
3.2500130976E+00,1.86523E+00
3.2500131160E+00,1.86523E+00
3.2500131344E+00,1.86523E+00
3.2500131528E+00,1.86523E+00
3.2500131712E+00,1.92383E+00
3.2500131896E+00,1.82617E+00
3.2500132080E+00,1.80664E+00
3.2500132264E+00,1.86523E+00
3.2500132448E+00,1.86523E+00
3.2500132632E+00,1.80664E+00
3.2500132816E+00,1.86523E+00
3.2500133000E+00,1.86523E+00
3.2500133184E+00,1.86523E+00
3.2500133368E+00,1.86523E+00
3.2500133552E+00,1.84570E+00
3.2500133736E+00,1.86523E+00
3.2500133920E+00,1.82617E+00
3.2500134104E+00,1.84570E+00
3.2500134288E+00,1.86523E+00
3.2500134472E+00,1.90430E+00
3.2500134656E+00,1.86523E+00
3.2500134840E+00,1.82617E+00
3.2500135024E+00,1.86523E+00
3.2500135208E+00,1.86523E+00
3.2500135392E+00,1.88477E+00
3.2500135576E+00,1.86523E+00
3.2500135760E+00,1.86523E+00
3.2500135944E+00,1.90430E+00
3.2500136128E+00,1.90430E+00
3.2500136312E+00,1.88477E+00
3.2500136496E+00,1.80664E+00
3.2500136680E+00,1.86523E+00
3.2500136864E+00,1.80664E+00
3.2500137048E+00,1.86523E+00
3.2500137232E+00,1.88477E+00
3.2500137416E+00,1.84570E+00
3.2500137600E+00,1.86523E+00
3.2500137784E+00,1.86523E+00
3.2500137968E+00,1.86523E+00
3.2500138152E+00,1.90430E+00
3.2500138336E+00,1.88477E+00
3.2500138520E+00,1.90430E+00
3.2500138704E+00,1.88477E+00
3.2500138888E+00,1.88477E+00
3.2500139072E+00,1.92383E+00
3.2500139256E+00,1.88477E+00
3.2500139440E+00,1.84570E+00
3.2500139624E+00,1.90430E+00
3.2500139808E+00,1.82617E+00
3.2500139992E+00,1.84570E+00
3.2500140176E+00,1.86523E+00
3.2500140360E+00,1.92383E+00
3.2500140544E+00,1.86523E+00
3.2500140728E+00,1.90430E+00
3.2500140912E+00,1.86523E+00
3.2500141096E+00,1.86523E+00
3.2500141280E+00,1.86523E+00
3.2500141464E+00,1.86523E+00
3.2500141648E+00,1.88477E+00
3.2500141832E+00,1.86523E+00
3.2500142016E+00,1.90430E+00
3.2500142200E+00,1.90430E+00
3.2500142384E+00,1.86523E+00
3.2500142568E+00,1.82617E+00
3.2500142752E+00,1.86523E+00
3.2500142936E+00,1.92383E+00
3.2500143120E+00,1.86523E+00
3.2500143304E+00,1.82617E+00
3.2500143488E+00,1.92383E+00
3.2500143672E+00,1.86523E+00
